elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,classification/accuracy,classification/weighted_f1_score,model,n_epochs,batch_size,learning_rate_multiplier,classification_n_classes,compute_classification_metrics,aoai_endpoint,api_version,fine_tune_id,fine_tuned_model
76552.0,296.0,0.0471168007871037,1.0,1.0,0.5394737124443054,0.4985589525123597,babbage,10,4,0.19091153181687884,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-48c8e2d8dda84270a01c396a25f6a6c5,babbage.ft-48c8e2d8dda84270a01c396a25f6a6c5
77032.0,296.0,0.0612734328124777,0.75,0.75,0.3815789520740509,0.3327978785225359,babbage,10,4,0.19864532716533218,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-5a66f7240cf44ccf8ef5c5375e3dad8f,babbage.ft-5a66f7240cf44ccf8ef5c5375e3dad8f
75848.0,296.0,0.0672769056692447,0.5,0.5,0.5733082890510559,0.5322729971886431,babbage,10,4,0.19205714039611899,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-f05e8cb5fd814ddeb41de46a958d3319,babbage.ft-f05e8cb5fd814ddeb41de46a958d3319
77032.0,296.0,0.0697404820207058,0.75,0.75,0.4266917407512665,0.4005754255051253,babbage,10,4,0.1900216460870413,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-49e75e7125574ef7b5898dfe70ad1c8b,babbage.ft-49e75e7125574ef7b5898dfe70ad1c8b
78472.0,296.0,0.0551702389072997,0.5,0.5,0.3402255773544311,0.3363115196122441,babbage,10,4,0.19233648217467197,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-dce3d54143954ad58928caeae0563382,babbage.ft-dce3d54143954ad58928caeae0563382
75048.0,296.0,0.0533228016955972,0.5,0.5,0.5169172883033752,0.4679290617308534,babbage,10,4,0.23012284661820903,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-5affcbf86cee49c59736592aaac733b4,babbage.ft-5affcbf86cee49c59736592aaac733b4
187088.0,592.0,0.1398159884139264,0.625,0.625,0.4360902309417724,0.4076847273883729,ada,20,8,0.05031344013320702,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-725a97ec454641069bffc1b2de591bd7,ada.ft-725a97ec454641069bffc1b2de591bd7
182800.0,592.0,0.0966868340496388,0.625,0.625,0.3176691830158233,0.312881140401138,curie,20,8,0.08091771017784154,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-86afacf4a36f49cf97d31cd35fa13d44,curie.ft-86afacf4a36f49cf97d31cd35fa13d44
76196.0,292.0,0.1009978608107518,0.75,0.75,0.4304511249065399,0.4110025917389153,babbage,10,4,0.15315638596076334,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-77c01188f9d749c0b80618eb148f3741,babbage.ft-77c01188f9d749c0b80618eb148f3741
75880.0,296.0,0.0622711311084486,0.25,0.25,0.481203019618988,0.4532302235762594,ada,10,4,0.19077703974105903,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-50fc346870d24e7ea389ffd53b4d9fcf,ada.ft-50fc346870d24e7ea389ffd53b4d9fcf
